  3424
   1529.1   0.18892   0.00172
   1529.6   0.18898   0.00204
   1530.0   0.18914   0.00215
   1530.5   0.18914   0.00241
   1530.9   0.18922   0.00245
   1531.4   0.18903   0.00241
   1531.8   0.18868   0.00270
   1532.3   0.18871   0.00285
   1532.7   0.18910   0.00260
   1533.2   0.18908   0.00238
   1533.6   0.18888   0.00233
   1534.1   0.18902   0.00250
   1534.5   0.18934   0.00241
   1535.0   0.18920   0.00256
   1535.4   0.18915   0.00251
   1535.9   0.18901   0.00223
   1536.4   0.18867   0.00214
   1536.8   0.18871   0.00224
   1537.3   0.18893   0.00250
   1537.7   0.18905   0.00219
   1538.2   0.18932   0.00206
   1538.6   0.18929   0.00231
   1539.1   0.18939   0.00264
   1539.6   0.18955   0.00274
   1540.0   0.18931   0.00249
   1540.5   0.18910   0.00223
   1540.9   0.18924   0.00246
   1541.4   0.18938   0.00229
   1541.8   0.18943   0.00225
   1542.3   0.18936   0.00243
   1542.8   0.18936   0.00262
   1543.2   0.18949   0.00253
   1543.7   0.18937   0.00244
   1544.1   0.18940   0.00238
   1544.6   0.18930   0.00243
   1545.1   0.18928   0.00241
   1545.5   0.18933   0.00231
   1546.0   0.18938   0.00188
   1546.4   0.18941   0.00196
   1546.9   0.18932   0.00260
   1547.4   0.18929   0.00242
   1547.8   0.18953   0.00221
   1548.3   0.18970   0.00253
   1548.8   0.18967   0.00240
   1549.2   0.18970   0.00202
   1549.7   0.18954   0.00206
   1550.1   0.18948   0.00177
   1550.6   0.18949   0.00191
   1551.1   0.18937   0.00226
   1551.5   0.18963   0.00214
   1552.0   0.18998   0.00239
   1552.5   0.18981   0.00261
   1552.9   0.18963   0.00253
   1553.4   0.18967   0.00250
   1553.8   0.18989   0.00239
   1554.3   0.18983   0.00255
   1554.8   0.18988   0.00280
   1555.3   0.19001   0.00287
   1555.7   0.19002   0.00271
   1556.2   0.19016   0.00252
   1556.7   0.19015   0.00236
   1557.1   0.18998   0.00231
   1557.6   0.19000   0.00226
   1558.1   0.18988   0.00255
   1558.5   0.18998   0.00276
   1559.0   0.19001   0.00234
   1559.5   0.18981   0.00199
   1559.9   0.18963   0.00197
   1560.4   0.18959   0.00199
   1560.9   0.18973   0.00178
   1561.3   0.18968   0.00190
   1561.8   0.18972   0.00227
   1562.3   0.18988   0.00226
   1562.8   0.18999   0.00240
   1563.2   0.18996   0.00227
   1563.7   0.18985   0.00236
   1564.2   0.18998   0.00271
   1564.6   0.18997   0.00268
   1565.1   0.18981   0.00256
   1565.6   0.18996   0.00250
   1566.1   0.18990   0.00220
